CustomerKey;GeographyKey;CustomerAlternateKey;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;TotalChildren;NumberChildrenAtHome;Education;Occupation;NumberCarsOwned;DateFirstPurchase;CommuteDistance;BirthYear;FirstPurchaseYear
18759;66;AW00018759;Devin;Phillips;Thursday, August 11, 1983;S;M;£30,000;0;0;Partial High School;Clerical;2;2013-05-19;0-1 Miles;1983;2013
18761;325;AW00018761;Luis;Wright;Wednesday, April 4, 1984;S;M;£30,000;0;0;Partial High School;Clerical;2;2013-08-23;5-10 Miles;1984;2013
18883;51;AW00018883;Jonathan;Garcia;Sunday, December 5, 1982;S;M;£40,000;0;0;Partial High School;Clerical;2;2013-03-12;5-10 Miles;1982;2013
18884;60;AW00018884;Bryan;Reed;Friday, December 17, 1982;S;M;£40,000;0;0;Partial High School;Clerical;2;2013-08-16;5-10 Miles;1982;2013
18887;607;AW00018887;Kari;Hernandez;Sunday, November 21, 1982;S;F;£40,000;0;0;Partial High School;Clerical;2;2013-12-27;5-10 Miles;1982;2013
19641;542;AW00019641;Richard;Evans;Wednesday, September 18, 1985;S;M;£30,000;0;0;Partial High School;Clerical;2;2013-04-13;5-10 Miles;1985;2013
19642;52;AW00019642;Kaylee;Evans;Wednesday, September 5, 1984;S;F;£30,000;0;0;Partial High School;Clerical;2;2013-04-20;5-10 Miles;1984;2013
19644;307;AW00019644;Gloria;Gill;Sunday, March 20, 1983;S;F;£30,000;0;0;Partial High School;Clerical;2;2013-09-11;5-10 Miles;1983;2013
19646;53;AW00019646;Ian;Lee;Tuesday, January 1, 1985;S;M;£30,000;0;0;Partial High School;Clerical;2;2013-11-04;5-10 Miles;1985;2013
19647;57;AW00019647;Hailey;Sanders;Tuesday, April 16, 1985;S;F;£30,000;0;0;Partial High School;Clerical;2;2013-05-10;5-10 Miles;1985;2013
19750;52;AW00019750;Miguel;Flores;Friday, December 3, 1982;S;M;£40,000;0;0;Partial High School;Clerical;2;2013-09-08;5-10 Miles;1982;2013
19767;299;AW00019767;Ross;Serrano;Tuesday, August 13, 1985;S;M;£40,000;0;0;Partial High School;Clerical;2;2013-10-07;5-10 Miles;1985;2013
20408;612;AW00020408;Isaac;Morgan;Friday, January 14, 1983;S;M;£40,000;0;0;Partial High School;Clerical;2;2013-09-01;5-10 Miles;1983;2013
21240;374;AW00021240;Aaron;Jenkins;Friday, March 1, 1985;S;M;£30,000;0;0;Partial High School;Clerical;2;2013-03-20;5-10 Miles;1985;2013
22026;49;AW00022026;Bridget;Kennedy;Thursday, October 4, 1984;M;F;£30,000;0;0;Partial High School;Clerical;2;2013-08-29;0-1 Miles;1984;2013
22158;536;AW00022158;Amber;Phillips;Monday, August 16, 1982;S;F;£40,000;0;0;Partial High School;Clerical;2;2013-06-06;5-10 Miles;1982;2013
23010;66;AW00023010;Seth;Cook;Tuesday, September 13, 1983;S;M;£40,000;0;0;Partial High School;Clerical;2;2013-10-30;5-10 Miles;1983;2013
23564;345;AW00023564;Jessica;Howard;Wednesday, September 15, 1982;S;F;£30,000;0;0;Partial High School;Clerical;2;2013-09-15;0-1 Miles;1982;2013
23566;52;AW00023566;Benjamin;Shan;Sunday, September 23, 1984;S;M;£30,000;0;0;Partial High School;Clerical;2;2011-10-04;0-1 Miles;1984;2011
23567;53;AW00023567;Xavier;Green;Sunday, July 22, 1984;S;M;£30,000;0;0;Partial High School;Clerical;2;2013-06-13;5-10 Miles;1984;2013
24256;54;AW00024256;Kayla;Barnes;Saturday, January 22, 1983;S;F;£40,000;0;0;Partial High School;Clerical;2;2013-03-25;1-2 Miles;1983;2013
24499;372;AW00024499;Olivia;Lewis;Wednesday, June 1, 1983;S;F;£30,000;0;0;Partial High School;Clerical;2;2013-05-21;0-1 Miles;1983;2013
26180;56;AW00026180;Jonathan;Butler;Tuesday, August 2, 1983;S;M;£30,000;0;0;Partial High School;Clerical;2;2013-09-14;5-10 Miles;1983;2013
26792;299;AW00026792;Casey;Torres;Saturday, December 4, 1982;S;M;£30,000;0;0;Partial High School;Clerical;2;2013-03-31;0-1 Miles;1982;2013
27730;607;AW00027730;Isabella;Cox;Saturday, February 25, 1984;S;F;£30,000;0;0;Partial High School;Clerical;2;2013-05-06;5-10 Miles;1984;2013
27739;49;AW00027739;Marie;Moreno;Saturday, September 1, 1984;S;F;£30,000;0;0;Partial High School;Clerical;2;2013-05-15;5-10 Miles;1984;2013
28343;634;AW00028343;Shelby;Morgan;Monday, June 6, 1983;S;F;£30,000;0;0;Partial High School;Clerical;2;2013-06-15;0-1 Miles;1983;2013
28344;300;AW00028344;Alvin;Zhu;Friday, April 22, 1983;S;M;£30,000;0;0;Partial High School;Clerical;2;2013-04-05;5-10 Miles;1983;2013
28346;69;AW00028346;Eduardo;Russell;Saturday, December 1, 1984;S;M;£30,000;0;0;Partial High School;Clerical;2;2014-01-18;5-10 Miles;1984;2014
29335;637;AW00029335;Justin;Bryant;Wednesday, September 7, 1983;S;M;£30,000;0;0;Partial High School;Clerical;2;2011-08-15;0-1 Miles;1983;2011
29339;52;AW00029339;Brandon;Li;Wednesday, April 10, 1985;S;M;£30,000;0;0;Partial High School;Clerical;2;2013-12-23;5-10 Miles;1985;2013
11469;278;AW00011469;Edwin;Raji;Saturday, October 14, 1978;S;M;£10,000;0;0;Partial High School;Manual;2;2013-08-09;1-2 Miles;1978;2013
11606;212;AW00011606;Melody;Ramos;Thursday, January 30, 1986;S;F;£10,000;0;0;Partial High School;Manual;2;2011-01-08;0-1 Miles;1986;2011
12521;172;AW00012521;Meredith;Dominguez;Friday, July 11, 1980;S;F;£10,000;0;0;Partial High School;Manual;2;2012-10-05;0-1 Miles;1980;2012
12866;195;AW00012866;Janelle;Fernandez;Monday, December 15, 1980;S;F;£10,000;0;0;Partial High School;Manual;2;2011-11-11;0-1 Miles;1980;2011
13665;276;AW00013665;Kristi;Randall;Wednesday, February 15, 1984;M;F;£10,000;0;0;Partial High School;Manual;2;2013-08-02;0-1 Miles;1984;2013
13684;133;AW00013684;Francis;Dominguez;Wednesday, May 11, 1983;S;M;£10,000;0;0;Partial High School;Manual;2;2013-11-29;1-2 Miles;1983;2013
13839;206;AW00013839;Manuel;Madan;Wednesday, September 5, 1979;S;M;£10,000;0;0;Partial High School;Manual;2;2012-02-03;0-1 Miles;1979;2012
13840;191;AW00013840;Tommy;Pal;Monday, October 1, 1979;M;M;£10,000;0;0;Partial High School;Manual;2;2012-02-25;0-1 Miles;1979;2012
14695;156;AW00014695;Russell;Andersen;Sunday, March 19, 1978;S;M;£10,000;0;0;Partial High School;Manual;2;2013-11-03;0-1 Miles;1978;2013
14845;223;AW00014845;Chelsea;Sai;Tuesday, August 13, 1985;S;F;£10,000;0;0;Partial High School;Manual;2;2013-02-16;0-1 Miles;1985;2013
14850;182;AW00014850;Audrey;Vazquez;Saturday, September 23, 1978;S;F;£10,000;0;0;Partial High School;Manual;2;2013-08-17;0-1 Miles;1978;2013
14988;248;AW00014988;Mandy;Lu;Wednesday, July 23, 1980;M;F;£10,000;0;0;Partial High School;Manual;2;2013-06-25;0-1 Miles;1980;2013
15000;178;AW00015000;Kelli;Zhou;Sunday, November 19, 1978;S;F;£10,000;0;0;Partial High School;Manual;2;2013-02-24;0-1 Miles;1978;2013
15001;165;AW00015001;Autumn;Lu;Thursday, August 31, 1978;S;F;£10,000;0;0;Partial High School;Manual;2;2013-07-19;1-2 Miles;1978;2013
16438;193;AW00016438;Kaitlin;Arthur;Thursday, January 14, 1982;M;F;£10,000;0;0;Partial High School;Manual;2;2013-04-26;0-1 Miles;1982;2013
16473;138;AW00016473;Dawn;Andersen;Thursday, August 31, 1978;S;F;£10,000;0;0;Partial High School;Manual;2;2013-10-05;0-1 Miles;1978;2013
16474;133;AW00016474;Jay;Serrano;Thursday, October 19, 1978;M;M;£10,000;0;0;Partial High School;Manual;2;2013-03-28;0-1 Miles;1978;2013
17087;244;AW00017087;J√©sus;Dominguez;Wednesday, December 21, 1977;M;M;£10,000;0;0;Partial High School;Manual;2;2013-07-20;0-1 Miles;1977;2013
17090;154;AW00017090;Leslie;Alvarez;Monday, February 13, 1978;S;F;£10,000;0;0;Partial High School;Manual;2;2013-10-15;1-2 Miles;1978;2013
17105;267;AW00017105;Madison;Walker;Wednesday, May 25, 1977;S;F;£10,000;0;0;Partial High School;Manual;2;2013-02-09;1-2 Miles;1977;2013
17106;222;AW00017106;Gina;Jim√©nez;Saturday, September 18, 1976;S;F;£10,000;0;0;Partial High School;Manual;2;2013-10-03;1-2 Miles;1976;2013
17628;248;AW00017628;Roberto;Munoz;Sunday, December 11, 1977;S;M;£10,000;0;0;Partial High School;Manual;2;2013-02-07;1-2 Miles;1977;2013
17838;240;AW00017838;Jill;Blanco;Tuesday, June 23, 1981;S;F;£10,000;0;0;Partial High School;Manual;2;2013-05-15;0-1 Miles;1981;2013
17840;273;AW00017840;Larry;Hernandez;Saturday, February 14, 1981;S;M;£10,000;0;0;Partial High School;Manual;2;2013-04-01;0-1 Miles;1981;2013
17843;212;AW00017843;Kelli;Shan;Wednesday, August 29, 1979;S;F;£10,000;0;0;Partial High School;Manual;2;2013-04-28;0-1 Miles;1979;2013
17850;180;AW00017850;Alvin;Shen;Sunday, December 31, 1978;S;M;£10,000;0;0;Partial High School;Manual;2;2013-02-16;0-1 Miles;1978;2013
18618;200;AW00018618;Mitchell;Rai;Saturday, May 20, 1978;S;M;£10,000;0;0;Partial High School;Manual;2;2014-01-21;0-1 Miles;1978;2014
18628;180;AW00018628;Suzanne;Yang;Monday, March 14, 1977;S;F;£10,000;0;0;Partial High School;Manual;2;2013-06-02;0-1 Miles;1977;2013
19184;234;AW00019184;Emily;Hayes;Tuesday, October 5, 1982;S;F;£10,000;0;0;Partial High School;Manual;2;2013-04-08;1-2 Miles;1982;2013
19185;189;AW00019185;Jacqueline;Bradley;Sunday, May 22, 1977;S;F;£10,000;0;0;Partial High School;Manual;2;2013-02-15;0-1 Miles;1977;2013
19379;270;AW00019379;Crystal;Guo;Thursday, May 22, 1980;S;F;£10,000;0;0;Partial High School;Manual;2;2013-10-17;0-1 Miles;1980;2013
20043;121;AW00020043;Brent;Zheng;Wednesday, February 22, 1978;S;M;£10,000;0;0;Partial High School;Manual;2;2013-12-25;1-2 Miles;1978;2013
20713;270;AW00020713;Kathleen;Gill;Tuesday, September 13, 1983;S;F;£10,000;0;0;Partial High School;Manual;2;2012-02-18;1-2 Miles;1983;2012
21122;190;AW00021122;Julie;Xie;Sunday, April 7, 1985;M;F;£10,000;0;0;Partial High School;Manual;2;2013-04-11;0-1 Miles;1985;2013
21675;202;AW00021675;Adriana;Rana;Monday, August 9, 1976;S;F;£10,000;0;0;Partial High School;Manual;2;2014-01-15;0-1 Miles;1976;2014
22314;225;AW00022314;Brandy;Patel;Saturday, May 14, 1977;M;F;£10,000;0;0;Partial High School;Manual;2;2013-08-01;0-1 Miles;1977;2013
22529;205;AW00022529;Ross;Raman;Monday, September 29, 1980;S;M;£10,000;0;0;Partial High School;Manual;2;2013-08-09;0-1 Miles;1980;2013
22538;224;AW00022538;Bianca;Wang;Monday, July 10, 1978;S;F;£10,000;0;0;Partial High School;Manual;2;2014-01-24;1-2 Miles;1978;2014
22700;123;AW00022700;Gina;Serrano;Tuesday, June 3, 1986;M;F;£10,000;0;0;Partial High School;Manual;2;2013-07-18;0-1 Miles;1986;2013
23754;217;AW00023754;Cassie;Goel;Friday, August 12, 1977;S;F;£10,000;0;0;Partial High School;Manual;2;2013-10-21;1-2 Miles;1977;2013
23769;242;AW00023769;Natasha;Dominguez;Saturday, July 3, 1976;S;F;£10,000;0;0;Partial High School;Manual;2;2013-03-14;1-2 Miles;1976;2013
23957;158;AW00023957;Louis;Zheng;Wednesday, December 5, 1979;M;M;£10,000;0;0;Partial High School;Manual;2;2013-10-27;0-1 Miles;1979;2013
23962;212;AW00023962;Sandra;Yang;Monday, November 12, 1984;M;F;£10,000;0;0;Partial High School;Manual;2;2013-01-28;1-2 Miles;1984;2013
25516;178;AW00025516;Cheryl;Hernandez;Sunday, February 22, 1981;S;F;£10,000;0;0;Partial High School;Manual;2;2013-03-29;0-1 Miles;1981;2013
25672;217;AW00025672;Janelle;Subram;Friday, October 10, 1980;S;F;£10,000;0;0;Partial High School;Manual;2;2013-02-15;0-1 Miles;1980;2013
26887;240;AW00026887;Janelle;Rodriguez;Thursday, May 22, 1980;M;F;£10,000;0;0;Partial High School;Manual;2;2013-06-17;0-1 Miles;1980;2013
26894;158;AW00026894;Lindsey;Goel;Saturday, August 26, 1978;S;F;£10,000;0;0;Partial High School;Manual;2;2013-03-30;1-2 Miles;1978;2013
26969;151;AW00026969;Cedric;Hu;Saturday, October 14, 1978;S;M;£10,000;0;0;Partial High School;Manual;2;2013-07-18;1-2 Miles;1978;2013
26980;119;AW00026980;Marc;Suarez;Thursday, January 5, 1978;M;M;£10,000;0;0;Partial High School;Manual;2;2013-12-29;1-2 Miles;1978;2013
27000;149;AW00027000;Brandi;Dominguez;Saturday, December 18, 1976;S;F;£10,000;0;0;Partial High School;Manual;2;2013-03-03;0-1 Miles;1976;2013
27001;171;AW00027001;Carla;Kapoor;Sunday, April 4, 1982;M;F;£10,000;0;0;Partial High School;Manual;2;2013-03-17;0-1 Miles;1982;2013
27172;130;AW00027172;Jessie;Navarro;Saturday, February 5, 1977;S;F;£10,000;0;0;Partial High School;Manual;2;2013-10-26;1-2 Miles;1977;2013
27173;144;AW00027173;Suzanne;Ye;Thursday, June 23, 1977;M;F;£10,000;0;0;Partial High School;Manual;2;2013-03-07;0-1 Miles;1977;2013
28430;170;AW00028430;Armando;Suarez;Saturday, November 29, 1980;M;M;£10,000;0;0;Partial High School;Manual;2;2013-08-05;0-1 Miles;1980;2013
28431;187;AW00028431;Tyrone;Sanz;Friday, May 22, 1981;M;M;£10,000;0;0;Partial High School;Manual;2;2013-08-21;0-1 Miles;1981;2013
28538;145;AW00028538;Jerome;Sanz;Thursday, November 16, 1978;S;M;£10,000;0;0;Partial High School;Manual;2;2013-08-24;0-1 Miles;1978;2013
28539;187;AW00028539;Barbara;Zhou;Friday, February 2, 1979;S;F;£10,000;0;0;Partial High School;Manual;2;2013-04-12;1-2 Miles;1979;2013
28737;183;AW00028737;Eugene;Lin;Monday, September 19, 1977;S;M;£10,000;0;0;Partial High School;Manual;2;2013-02-13;0-1 Miles;1977;2013
28745;259;AW00028745;Geoffrey;Rana;Saturday, August 21, 1982;S;M;£10,000;0;0;Partial High School;Manual;2;2013-11-25;0-1 Miles;1982;2013
28746;242;AW00028746;Juan;Ruiz;Thursday, May 5, 1977;M;M;£10,000;0;0;Partial High School;Manual;2;2013-04-08;1-2 Miles;1977;2013
29424;176;AW00029424;Erik;Gill;Saturday, February 2, 1980;M;M;£10,000;0;0;Partial High School;Manual;2;2013-06-24;0-1 Miles;1980;2013
11488;256;AW00011488;Jermaine;Lopez;Sunday, March 20, 1977;S;M;£20,000;0;0;Partial High School;Manual;2;2011-10-28;1-2 Miles;1977;2011
11490;217;AW00011490;Danny;Rubio;Monday, July 5, 1976;S;M;£20,000;0;0;Partial High School;Manual;2;2013-04-04;0-1 Miles;1976;2013
11491;255;AW00011491;Andre;Perez;Friday, April 2, 1982;M;M;£20,000;0;0;Partial High School;Manual;2;2011-11-07;0-1 Miles;1982;2011
11612;230;AW00011612;Keith;Andersen;Monday, October 7, 1985;S;M;£20,000;0;0;Partial High School;Manual;2;2012-02-02;0-1 Miles;1985;2012
12374;185;AW00012374;Marie;Kapoor;Wednesday, September 25, 1985;S;F;£20,000;0;0;Partial High School;Manual;2;2013-02-07;0-1 Miles;1985;2013
12375;226;AW00012375;Jarrod;Raman;Friday, August 23, 1985;S;M;£20,000;0;0;Partial High School;Manual;2;2014-01-11;1-2 Miles;1985;2014
12377;155;AW00012377;Christopher;Miller;Wednesday, September 11, 1985;S;M;£20,000;0;0;Partial High School;Manual;2;2013-06-24;1-2 Miles;1985;2013
12382;252;AW00012382;Tamara;Chen;Tuesday, November 8, 1983;S;F;£20,000;0;0;Partial High School;Manual;2;2012-06-28;1-2 Miles;1983;2012
12394;268;AW00012394;Erika;Serrano;Tuesday, March 9, 1982;S;F;£20,000;0;0;Partial High School;Manual;2;2012-06-16;1-2 Miles;1982;2012
12711;211;AW00012711;Heather;Zheng;Wednesday, October 18, 1978;S;F;£20,000;0;0;Partial High School;Manual;2;2011-10-25;1-2 Miles;1978;2011
12712;159;AW00012712;Arthur;Romero;Wednesday, February 14, 1979;S;M;£20,000;0;0;Partial High School;Manual;2;2012-10-10;0-1 Miles;1979;2012
12726;121;AW00012726;Kurt;Goel;Sunday, August 18, 1985;S;M;£20,000;0;0;Partial High School;Manual;2;2013-08-03;0-1 Miles;1985;2013
12873;250;AW00012873;Mandar;Samant;Monday, March 17, 1980;S;F;£20,000;0;0;Partial High School;Manual;2;2012-11-06;0-1 Miles;1980;2012
13666;119;AW00013666;Teresa;Ruiz;Sunday, January 14, 1979;S;F;£20,000;0;0;Partial High School;Manual;2;2011-04-14;1-2 Miles;1979;2011
13667;211;AW00013667;Andres;Deng;Wednesday, November 8, 1978;S;M;£20,000;0;0;Partial High School;Manual;2;2012-01-03;1-2 Miles;1978;2012
13673;213;AW00013673;Sandra;He;Tuesday, May 13, 1986;S;F;£20,000;0;0;Partial High School;Manual;2;2013-11-17;0-1 Miles;1986;2013
13675;256;AW00013675;Stanley;Sai;Monday, October 7, 1985;S;M;£20,000;0;0;Partial High School;Manual;2;2013-06-16;0-1 Miles;1985;2013
13690;270;AW00013690;Claudia;Gao;Tuesday, August 16, 1977;S;F;£20,000;0;0;Partial High School;Manual;2;2011-02-23;1-2 Miles;1977;2011
13841;278;AW00013841;Clayton;Kumar;Wednesday, July 4, 1979;S;M;£20,000;0;0;Partial High School;Manual;2;2011-03-22;1-2 Miles;1979;2011
14688;132;AW00014688;Tabitha;Carlson;Saturday, April 12, 1986;S;F;£20,000;0;0;Partial High School;Manual;2;2013-02-23;1-2 Miles;1986;2013
14697;248;AW00014697;Nelson;Jimenez;Tuesday, August 9, 1977;S;M;£20,000;0;0;Partial High School;Manual;2;2011-05-29;1-2 Miles;1977;2011
14995;198;AW00014995;Stefanie;Malhotra;Sunday, May 5, 1985;S;F;£20,000;0;0;Partial High School;Manual;2;2012-06-27;1-2 Miles;1985;2012
14998;224;AW00014998;Robert;Rodriguez;Sunday, October 14, 1979;S;M;£20,000;0;0;Partial High School;Manual;2;2012-06-04;1-2 Miles;1979;2012
15004;191;AW00015004;Suzanne;Hu;Monday, June 4, 1979;S;F;£20,000;0;0;Partial High School;Manual;2;2012-06-27;1-2 Miles;1979;2012
15631;263;AW00015631;Clayton;Andersen;Wednesday, May 11, 1977;S;M;£20,000;0;0;Partial High School;Manual;2;2011-10-24;1-2 Miles;1977;2011
16187;257;AW00016187;Louis;Hu;Friday, February 14, 1986;S;M;£20,000;0;0;Partial High School;Manual;2;2013-08-08;1-2 Miles;1986;2013
16201;247;AW00016201;Ross;Martin;Saturday, March 5, 1977;S;M;£20,000;0;0;Partial High School;Manual;2;2012-01-18;1-2 Miles;1977;2012
16327;135;AW00016327;Darren;Diaz;Friday, March 2, 1984;S;M;£20,000;0;0;Partial High School;Manual;2;2012-05-12;0-1 Miles;1984;2012
16465;231;AW00016465;Kara;Goel;Wednesday, April 30, 1980;S;F;£20,000;0;0;Partial High School;Manual;2;2012-03-23;0-1 Miles;1980;2012
17108;213;AW00017108;Susan;Xu;Tuesday, March 8, 1977;S;F;£20,000;0;0;Partial High School;Manual;2;2013-09-04;0-1 Miles;1977;2013
17629;150;AW00017629;Tabitha;Torres;Thursday, June 16, 1983;S;F;£20,000;0;0;Partial High School;Manual;2;2012-09-26;1-2 Miles;1983;2012
17633;203;AW00017633;Gary;Dominguez;Sunday, May 7, 1978;S;M;£20,000;0;0;Partial High School;Manual;2;2012-05-15;1-2 Miles;1978;2012
17642;250;AW00017642;Gregory;Luo;Wednesday, October 13, 1976;S;M;£20,000;0;0;Partial High School;Manual;2;2013-03-30;1-2 Miles;1976;2013
17845;159;AW00017845;Ebony;Diaz;Friday, August 16, 1985;S;F;£20,000;0;0;Partial High School;Manual;2;2013-03-05;1-2 Miles;1985;2013
17852;139;AW00017852;Lindsey;Shan;Friday, August 3, 1984;M;F;£20,000;0;0;Partial High School;Manual;2;2013-04-08;0-1 Miles;1984;2013
17855;233;AW00017855;Ronald;Lopez;Monday, September 16, 1985;S;M;£20,000;0;0;Partial High School;Manual;2;2013-05-25;1-2 Miles;1985;2013
18036;130;AW00018036;Bruce;Sanchez;Friday, January 18, 1985;S;M;£20,000;0;0;Partial High School;Manual;2;2013-03-28;0-1 Miles;1985;2013
18041;243;AW00018041;Sheena;Xie;Tuesday, July 25, 1978;S;F;£20,000;0;0;Partial High School;Manual;2;2013-07-17;1-2 Miles;1978;2013
18042;279;AW00018042;Stanley;Srini;Saturday, September 16, 1978;S;M;£20,000;0;0;Partial High School;Manual;2;2013-04-01;1-2 Miles;1978;2013
18044;246;AW00018044;Kendra;Carlson;Friday, March 2, 1984;S;F;£20,000;0;0;Partial High School;Manual;2;2013-09-07;1-2 Miles;1984;2013
18622;229;AW00018622;Byron;Rubio;Wednesday, May 17, 1978;S;M;£20,000;0;0;Partial High School;Manual;2;2013-11-24;0-1 Miles;1978;2013
18630;198;AW00018630;Priscilla;She;Thursday, August 19, 1976;S;F;£20,000;0;0;Partial High School;Manual;2;2013-12-16;1-2 Miles;1976;2013
18631;278;AW00018631;Carly;Shan;Sunday, July 4, 1976;S;F;£20,000;0;0;Partial High School;Manual;2;2013-12-04;0-1 Miles;1976;2013
18632;240;AW00018632;Russell;Tang;Tuesday, October 5, 1982;S;M;£20,000;0;0;Partial High School;Manual;2;2013-02-20;1-2 Miles;1982;2013
19178;117;AW00019178;Sarah;Miller;Wednesday, February 22, 1978;S;F;£20,000;0;0;Partial High School;Manual;2;2013-04-20;0-1 Miles;1978;2013
19180;205;AW00019180;Joan;Navarro;Wednesday, September 7, 1977;S;F;£20,000;0;0;Partial High School;Manual;2;2013-10-05;0-1 Miles;1977;2013
19186;257;AW00019186;Bob;Garcia;Thursday, February 11, 1982;M;M;£20,000;0;0;Partial High School;Manual;2;2012-01-21;0-1 Miles;1982;2012
19383;127;AW00019383;Roger;Nath;Thursday, August 31, 1978;S;M;£20,000;0;0;Partial High School;Manual;2;2013-03-06;1-2 Miles;1978;2013
19385;157;AW00019385;Alisha;Lin;Friday, January 20, 1984;S;F;£20,000;0;0;Partial High School;Manual;2;2013-12-01;1-2 Miles;1984;2013
19513;251;AW00019513;Jessie;Liang;Sunday, June 2, 1985;M;M;£20,000;0;0;Partial High School;Manual;2;2013-08-17;0-1 Miles;1985;2013
19514;172;AW00019514;Kari;Rodriguez;Saturday, November 16, 1985;S;F;£20,000;0;0;Partial High School;Manual;2;2013-07-23;1-2 Miles;1985;2013
19520;265;AW00019520;Kari;Mu√±oz;Friday, February 17, 1984;M;F;£20,000;0;0;Partial High School;Manual;2;2013-03-13;0-1 Miles;1984;2013
19522;279;AW00019522;Christian;Powell;Monday, August 12, 1985;M;M;£20,000;0;0;Partial High School;Manual;2;2013-05-16;0-1 Miles;1985;2013
20056;124;AW00020056;Johnny;She;Sunday, May 22, 1977;S;M;£20,000;0;0;Partial High School;Manual;2;2013-11-21;0-1 Miles;1977;2013
20176;127;AW00020176;Antonio;Alexander;Thursday, June 5, 1986;S;M;£20,000;0;0;Partial High School;Manual;2;2013-10-01;1-2 Miles;1986;2013
20714;243;AW00020714;Christine;Beck;Wednesday, July 13, 1983;S;F;£20,000;0;0;Partial High School;Manual;2;2013-03-12;0-1 Miles;1983;2013
20724;248;AW00020724;Ebony;Vance;Wednesday, July 7, 1976;S;F;£20,000;0;0;Partial High School;Manual;2;2013-07-24;1-2 Miles;1976;2013
20953;205;AW00020953;Neil;Rubio;Monday, December 3, 1979;S;M;£20,000;0;0;Partial High School;Manual;2;2013-11-18;1-2 Miles;1979;2013
20954;184;AW00020954;Nathan;Foster;Monday, October 7, 1985;S;M;£20,000;0;0;Partial High School;Manual;2;2013-09-15;0-1 Miles;1985;2013
21123;214;AW00021123;Carl;Luo;Saturday, February 9, 1980;S;M;£20,000;0;0;Partial High School;Manual;2;2013-10-13;1-2 Miles;1980;2013
21136;270;AW00021136;Natasha;Carlson;Monday, September 9, 1985;M;F;£20,000;0;0;Partial High School;Manual;2;2013-06-09;0-1 Miles;1985;2013
